"","Duration..in.seconds.","ResponseId","UserLanguage","ses_gender","ses_year_born.","ses_region.","ses_education","ses_income","ses_children","ses_citizen_status","ses_employ_status","ses_household_compo_1","ses_household_compo_2","ses_household_compo_3","ses_household_compo_4","ideo_left_right_1","ideo_interest._1","attention","budget_issue_imp_1","budget_issue_imp_2","budget_issue_imp_3","budget_issue_imp_4","budget_issue_imp_5","budget_spend_prio_6","budget_spend_prio_7","budget_spend_prio_8","budget_spend_prio_9","budget_spend_prio_10","tradeoff_cc1_tax","tradeoff_cc1_cut","tradeoff_cc1_debt","tradeoff_cc1_no_spend","tradeoff_ge_tax","tradeoff_ge_cut","tradeoff_ge_debt","tradeoff_ge_no_spend","tradeoff_tax_less_services","tradeoff_tax_sales_tax","tradeoff_tax_inc_tax","tradeoff_tax_wealth_tax","tradeoff_hc_all","tradeoff_hc_spend","tradeoff_hc_pensions","tradeoff_cc2_all","tradeoff_cc2_low_inc","tradeoff_cc2_educ_all","tradeoff_cc2_educ_low_inc","redis_fei_can1","redis_fei_can2.","redis_pnvo_rich","redis_pnvo_poor.","redis_fid_can","redis_prev_freerider","redis_iden_freerider","redis_human_nature.","PID","province","ses_language_clean","ideo_vote_fed_clean","ideo_vote_prov_clean","ideo_define_clean","trust_social_clean","trust_inst_pp","trust_inst_fed","trust_inst_prov","trust_inst_media","ses_region_cat","budget_spend_prio_health_num","budget_spend_prio_health_raw","budget_spend_prio_health_norm","budget_spend_prio_seniors_num","budget_spend_prio_seniors_raw","budget_spend_prio_seniors_norm","budget_spend_prio_cc_num","budget_spend_prio_cc_raw","budget_spend_prio_cc_norm","budget_spend_prio_ecn_num","budget_spend_prio_ecn_raw","budget_spend_prio_ecn_norm","budget_spend_prio_clim_num","budget_spend_prio_clim_raw","budget_spend_prio_clim_norm","tradeoff_cc1_tax_bin","tradeoff_cc1_tax_intensity","tradeoff_cc1_cut_bin","tradeoff_cc1_cut_intensity","tradeoff_cc1_debt_bin","tradeoff_cc1_debt_intensity","tradeoff_cc1_no_spend_bin","tradeoff_cc1_no_spend_intensity","tradeoff_ge_tax_bin","tradeoff_ge_tax_intensity","tradeoff_ge_cut_bin","tradeoff_ge_cut_intensity","tradeoff_ge_debt_bin","tradeoff_ge_debt_intensity","tradeoff_ge_no_spend_bin","tradeoff_ge_no_spend_intensity","tradeoff_tax_less_services_bin","tradeoff_tax_less_services_intensity","tradeoff_tax_sales_tax_bin","tradeoff_tax_sales_tax_intensity","tradeoff_tax_inc_tax_bin","tradeoff_tax_inc_tax_intensity","tradeoff_tax_wealth_tax_bin","tradeoff_tax_wealth_tax_intensity","tradeoff_hc_all_bin","tradeoff_hc_all_intensity","tradeoff_hc_spend_bin","tradeoff_hc_spend_intensity","tradeoff_hc_pensions_bin","tradeoff_hc_pensions_intensity","tradeoff_cc2_all_bin","tradeoff_cc2_all_intensity","tradeoff_cc2_low_inc_bin","tradeoff_cc2_low_inc_intensity","tradeoff_cc2_educ_all_bin","tradeoff_cc2_educ_all_intensity","tradeoff_cc2_educ_low_inc_bin","tradeoff_cc2_educ_low_inc_intensity","tradeoff_cc1_tax_strong","tradeoff_cc1_cut_strong","tradeoff_cc1_debt_strong","tradeoff_cc1_no_spend_strong","tradeoff_ge_tax_strong","tradeoff_ge_cut_strong","tradeoff_ge_debt_strong","tradeoff_ge_no_spend_strong","tradeoff_tax_less_services_strong","tradeoff_tax_sales_tax_strong","tradeoff_tax_inc_tax_strong","tradeoff_tax_wealth_tax_strong","tradeoff_hc_all_strong","tradeoff_hc_spend_strong","tradeoff_hc_pensions_strong","tradeoff_cc2_all_strong","tradeoff_cc2_low_inc_strong","tradeoff_cc2_educ_all_strong","tradeoff_cc2_educ_low_inc_strong","redis_intelligence_num","redis_intelligence_bin","redis_opportunity_num","redis_opportunity_bin","redis_reasons_rich_num","redis_reasons_rich_bin","redis_reasons_poor_num","redis_reasons_poor_bin","redis_effort_num","redis_effort_bin","redis_social_benefits_num","redis_social_benefits_bin","redis_welfare_num","redis_welfare_bin","redis_no_cheat_system_num","redis_no_cheat_system_bin","trust_social_num","trust_social_bin","trust_inst_pp_num","trust_inst_pp_bin","trust_inst_fed_num","trust_inst_fed_bin","trust_inst_prov_num","trust_inst_prov_bin","trust_inst_media_num","trust_inst_media_bin"
"1392",1842,"R_65eL9XC2EG2dWpz","FR","Female",1956,"Quebec","Completed secondary/ high school","$90,001 to $110,000","In couple without children","Yes","Retired",NA,NA,NA,NA,5,4,"Brown",1,4,3,2,5,40,30,5,5,20,25,25,25,25,20,20,20,40,0,0,50,50,25,50,25,20,20,30,30,"Sometimes","","Most of the time","Sometimes","Sometimes","Most of the time","Rarely","Rarely","a5d873b5-99ec-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Coalition Avenir Québec","First Quebecer, second Canadian",5,6,5,5,5,"Quebec",40,0.4,0.5,30,0.3,0.25,5,0.05,0,5,0.05,0,20,0.2,0.25,0,0,0,0,0,0,0,0,0,-5,0,-5,0,-5,1,15,0,-25,0,-25,0,25,0,25,0,-8.33333333333334,1,16.6666666666667,0,-8.33333333333334,0,-5,0,-5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0.33,0,0.66,1,1,1,0.66,1,0.33,0,5,0,6,1,5,0,5,0,5,0
"1393",615,"R_1Hsrbp6rrCLuQpP","FR","Female",1999,"Quebec","Completed technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple with children","Yes","Working full-time (35 or more hours per week)",1,0,0,0,5,5,"Brown",1,2,3,4,5,35,20,20,15,10,30,40,20,10,20,40,30,10,20,10,40,30,20,30,50,30,20,40,10,"Sometimes","","Sometimes","Sometimes","Rarely","Rarely","Sometimes","Never","540661f8-75ed-f011-8d4c-002248d5417f","Québec","French","New Democratic Party","Québec solidaire","First Canadian, second Quebecer",3,0,0,0,0,"Quebec",35,0.35,0.25,20,0.2,0.25,20,0.2,0.25,15,0.15,0.25,10,0.1,0,0,5,1,15,0,-5,0,-15,0,-5,1,15,0,5,0,-15,0,-5,0,-15,1,15,0,5,0,-13.3333333333333,0,-3.33333333333334,1,16.6666666666667,0,5,0,-5,1,15,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.33,0,0.33,0,0.33,0,0,0,3,0,0,0,0,0,0,0,0,0
"1394",573,"R_3NMuhAzjHcdm9LH","FR","Female",1976,"Quebec","Completed technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,2,"Brown",1,3,4,2,5,40,40,2,10,8,0,50,0,50,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,"Rarely","","Sometimes","Rarely","Most of the time","Rarely","Most of the time","Rarely","7db20a9d-99ec-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Coalition Avenir Québec","Equally Canadian and Quebecer",7,2,2,2,4,"Quebec",40,0.4,0.5,40,0.4,0.5,2,0.02,0,10,0.1,0,8,0.08,0,0,-25,0,25,0,-25,0,25,0,-25,1,75,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,1,75,0,-25,0,-25,0,-25,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.33,0,NA,0,0.33,0,0.66,1,1,1,0.33,0,0,0,0.33,0,7,1,2,0,2,0,2,0,4,0
"1395",2089,"R_6YKT0XWUzCz4clX","EN","Female",1951,"Alberta","Some technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple without children","No","Retired",NA,NA,NA,NA,5,5,"Brown",3,2,1,4,5,25,50,10,5,10,10,70,10,10,25,25,25,25,25,25,25,25,33,34,33,25,25,25,25,"","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","94048716-76ed-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","Did not vote","First Albertan, second Canadian",5,5,5,5,5,"Alberta",25,0.25,0.25,50,0.5,0.5,10,0.1,0,5,0.05,0,10,0.1,0,0,-15,1,45,0,-15,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333336,1,0.666666666666664,0,-0.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.66,1,0.33,0,0.66,1,0.66,1,0.66,1,0.66,1,5,0,5,0,5,0,5,0,5,0
"1396",890,"R_5mFvJUzQC38uqGc","FR","Female",1997,"Quebec","Some university","$60,001 to $90,000","In couple with children","Yes","Temporarily not working (e.g. parental leave, seasonal worker, in the process of changing jobs)",2,0,0,0,9,7,"Brown",1,2,4,3,5,30,15,30,10,15,100,0,0,0,0,20,80,0,100,0,0,0,50,0,50,0,0,100,0,"","Sometimes","Never","Rarely","Sometimes","Sometimes","Sometimes","Rarely","2ce1cb8a-99ec-f011-8d4c-002248d5417f","Québec","French","Conservative Party of Canada","Conservative Party of Quebec","Equally Canadian and Quebecer",7,2,2,0,2,"Quebec",30,0.3,0.25,15,0.15,0.25,30,0.3,0.25,10,0.1,0,15,0.15,0.25,1,75,0,-25,0,-25,0,-25,0,-25,0,-5,1,55,0,-25,1,75,0,-25,0,-25,0,-25,0,16.6666666666667,0,-33.3333333333333,0,16.6666666666667,0,-25,0,-25,1,75,0,-25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,0,0.66,1,1,1,0.66,1,0.66,1,0.66,1,0.33,0,0.33,0,7,1,2,0,2,0,0,0,2,0
"1397",696,"R_1EgJ8ReCFsHonnl","EN","Female",1977,"Alberta","Some university","$60,001 to $90,000","In couple with children","Yes","Working part-time (less than 35 hours per week)",0,0,1,0,5,0,"Brown",1,2,4,5,3,80,5,5,5,5,20,10,20,50,0,0,0,100,0,0,50,50,35,30,35,25,25,25,25,"Most of the time","","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","97a8e2d5-5cdc-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","New Democratic Party","First Canadian, second Albertan",0,0,2,0,2,"Alberta",80,0.8,0.75,5,0.05,0,5,0.05,0,5,0.05,0,5,0.05,0,0,-5,0,-15,0,-5,1,25,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,25,0,25,0,1.66666666666666,0,-3.33333333333334,0,1.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.66,1,0,0,0,0,2,0,0,0,2,0
"1398",807,"R_30Nhinc7XiQhBQO","FR","Male",1966,"Quebec","Master’s degree","More than $200,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,8,5,"Brown",3,4,2,1,5,50,50,0,0,0,0,0,0,100,0,0,0,100,0,50,0,50,50,50,0,25,25,25,25,"Rarely","","Sometimes","Rarely","Most of the time","Sometimes","Sometimes","Rarely","87ce57af-99ec-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","First Quebecer, second Canadian",2,0,2,3,7,"Quebec",50,0.5,0.5,50,0.5,0.5,0,0,0,0,0,0,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,25,0,-25,0,25,0,16.6666666666667,0,16.6666666666667,0,-33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,NA,0,0.33,0,0.66,1,1,1,0.66,1,0.33,0,0.33,0,2,0,0,0,2,0,3,0,7,1
"1399",1248,"R_5nPmFjrKqpZYhkB","FR","Male",1953,"Quebec","Completed secondary/ high school","$1 to $30,000","Alone without children","Yes","Retired",NA,NA,NA,NA,6,6,"Brown",1,2,3,5,4,10,50,10,20,10,50,0,50,0,0,80,20,0,0,0,50,50,0,70,30,10,60,20,10,"","Most of the time","Sometimes","Most of the time","Most of the time","Most of the time","Sometimes","Most of the time","046d7f1c-76ed-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","Solely as Quebecer",8,4,5,6,10,"Quebec",10,0.1,0,50,0.5,0.5,10,0.1,0,20,0.2,0.25,10,0.1,0,0,25,0,-25,0,25,0,-25,0,-25,1,55,0,-5,0,-25,0,-25,0,-25,0,25,0,25,0,-33.3333333333333,1,36.6666666666667,0,-3.33333333333334,0,-15,1,35,0,-5,0,-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.33,0,0,0,1,1,1,1,0.33,0,1,1,8,1,4,0,5,0,6,1,10,1
"1400",684,"R_1Gu0CwUrCNF9yVj","EN","Male",1955,"Quebec","Completed technical, community college, CEGEP, College Classique","$30,001 to $60,000","In couple without children","Yes","Retired",NA,NA,NA,NA,10,10,"Brown",1,4,2,3,5,80,20,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,"Most of the time","","Most of the time","Never","Most of the time","Sometimes","Most of the time","Never","46427fbb-99ec-f011-8d4c-002248d5417f","Quebec","French","Liberal Party of Canada","Coalition Avenir Québec","Equally Canadian and Quebecer",0,5,7,7,0,"Quebec",80,0.8,0.75,20,0.2,0.25,0,0,0,0,0,0,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,1,75,0,-25,0,-33.3333333333333,0,-33.3333333333333,1,66.6666666666667,0,-25,0,-25,1,75,0,-25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,NA,0,0,0,1,1,1,1,0.66,1,0,0,0,0,0,0,5,0,7,1,7,1,0,0
"1401",1518,"R_1sKC0Cu3S1K6OpH","FR","Female",1970,"Quebec","Master’s degree","$150,001 to $200,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,4,6,"Brown",2,4,3,1,5,20,25,20,25,10,0,40,30,30,0,40,40,20,15,15,20,50,50,50,0,10,10,40,40,"Sometimes","","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Most of the time","91b97610-76ed-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","Solely as Quebecer",8,6,6,7,7,"Quebec",20,0.2,0.25,25,0.25,0.25,20,0.2,0.25,25,0.25,0.25,10,0.1,0,0,-25,1,15,0,5,0,5,0,-25,0,15,0,15,0,-5,0,-10,0,-10,0,-5,1,25,0,16.6666666666667,0,16.6666666666667,0,-33.3333333333333,0,-15,0,-15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.33,0,0.66,1,0.33,0,1,1,8,1,6,1,6,1,7,1,7,1
"1402",1423,"R_3CInDKC94GpWiGm","EN","Female",1984,"Alberta","Bachelor’s degree","$90,001 to $110,000","Alone without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,1,8,"Brown",1,2,3,5,4,30,10,20,20,20,40,30,30,0,40,20,30,10,0,20,40,40,30,40,30,0,70,30,0,"","Sometimes","Sometimes","Most of the time","Sometimes","Most of the time","Rarely","Most of the time","1dcf59fe-75ed-f011-8d4c-002248d5417f","Alberta","English","New Democratic Party","New Democratic Party","Solely as Canadian",8,3,7,0,7,"Alberta",30,0.3,0.25,10,0.1,0,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,1,15,0,5,0,5,0,-25,1,15,0,-5,0,5,0,-15,0,-25,0,-5,0,15,0,15,0,-3.33333333333334,1,6.66666666666666,0,-3.33333333333334,0,-25,1,45,0,5,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0,0,0.66,1,1,1,0.66,1,1,1,8,1,3,0,7,1,0,0,7,1
"1403",419,"R_6TnqDmWTOcbvfUi","FR","Female",1982,"Quebec","Bachelor’s degree","$150,001 to $200,000","In couple with children","Yes","Self-employed",0,1,1,0,5,8,"Brown",2,1,5,4,3,50,25,10,5,10,0,0,0,100,0,0,0,100,80,0,0,20,0,0,100,0,0,100,0,"Never","","Most of the time","Most of the time","Sometimes","Sometimes","Never","Never","8fda9fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","Solely as Quebecer",7,5,5,5,7,"Quebec",50,0.5,0.5,25,0.25,0.25,10,0.1,0,5,0.05,0,10,0.1,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,1,55,0,-25,0,-25,0,-5,0,-33.3333333333333,0,-33.3333333333333,1,66.6666666666667,0,-25,0,-25,1,75,0,-25,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0.66,1,0.66,1,1,1,0,0,7,1,5,0,5,0,5,0,7,1
"1404",248,"R_6Ibys7SG1Rgca2G","EN","Female",1993,"Alberta","Completed secondary/ high school","$1 to $30,000","In couple without children","No","Working part-time (less than 35 hours per week)",NA,NA,NA,NA,8,8,"Brown",2,1,5,4,3,25,10,10,25,30,25,25,25,25,20,40,15,25,25,25,25,25,30,30,40,25,10,35,30,"Most of the time","","Sometimes","Sometimes","Rarely","Rarely","Rarely","Sometimes","80e0cb8a-99ec-f011-8d4c-002248d5417f","Alberta","English","Green Party of Canada","New Democratic Party","First Albertan, second Canadian",9,8,8,8,8,"Alberta",25,0.25,0.25,10,0.1,0,10,0.1,0,25,0.25,0.25,30,0.3,0.25,0,0,0,0,0,0,0,0,0,-5,1,15,0,-10,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333334,0,-3.33333333333334,1,6.66666666666666,0,0,0,-15,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0.33,0,0.33,0,0.33,0,0.33,0,0.66,1,0.66,1,9,1,8,1,8,1,8,1,8,1
"1405",669,"R_7heZTHw0LxsarS1","FR","Female",1979,"Quebec","Professional degree or doctorate","More than $200,000","In couple with children","Yes","Working full-time (35 or more hours per week)",0,1,2,0,3,0,"Brown",1,2,5,4,3,50,20,5,5,20,0,0,0,100,40,20,40,0,100,0,0,0,30,35,35,10,65,20,5,"","Most of the time","Sometimes","Sometimes","Most of the time","Most of the time","Sometimes","Sometimes","9f2248a3-99ec-f011-8d4c-002248d5417f","Québec","French","Liberal Party of Canada","Did not vote","First Canadian, second Quebecer",7,4,6,0,7,"Quebec",50,0.5,0.5,20,0.2,0.25,5,0.05,0,5,0.05,0,20,0.2,0.25,0,-25,0,-25,0,-25,1,75,0,15,0,-5,0,15,0,-25,1,75,0,-25,0,-25,0,-25,0,-3.33333333333334,0,1.66666666666666,0,1.66666666666666,0,-15,1,40,0,-5,0,-20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.33,0,0.33,0,1,1,1,1,0.33,0,0.66,1,7,1,4,0,6,1,0,0,7,1
"1406",903,"R_5FRJSt70u47CRMw","EN","Male",1977,"Alberta","Bachelor’s degree","$60,001 to $90,000","In couple with children","No","Working full-time (35 or more hours per week)",0,0,2,0,7,5,"Brown",3,4,5,2,1,10,10,0,80,0,0,10,0,90,0,0,0,100,100,0,0,0,0,100,0,0,100,0,0,"","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","cc05610a-76ed-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","United Conservative Party of Alberta","Equally Canadian and Albertan",6,5,5,5,5,"Alberta",10,0.1,0,10,0.1,0,0,0,0,80,0.8,0.75,0,0,0,0,-25,0,-15,0,-25,1,65,0,-25,0,-25,0,-25,1,75,1,75,0,-25,0,-25,0,-25,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,0,-25,1,75,0,-25,0,-25,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,0,0.66,1,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.66,1,6,1,5,0,5,0,5,0,5,0
"1407",1004,"R_5Hhu5TjHhU4gj5B","FR","Male",1957,"Quebec","Completed technical, community college, CEGEP, College Classique","Don’t know/Prefer not to answer","In couple without children","Yes","Retired",NA,NA,NA,NA,5,6,"Brown",2,1,4,5,3,20,20,20,20,20,25,25,25,25,25,30,25,20,40,20,0,40,40,40,20,25,25,10,40,"","Sometimes","Sometimes","Most of the time","Most of the time","Sometimes","Most of the time","Sometimes","4e427fbb-99ec-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","Equally Canadian and Quebecer",6,6,7,7,7,"Quebec",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,-5,0,15,0,-5,0,-25,0,15,0,6.66666666666666,0,6.66666666666666,0,-13.3333333333333,0,0,0,0,0,-15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0,0,1,1,0.66,1,0,0,0.66,1,6,1,6,1,7,1,7,1,7,1
"1408",31767,"R_6uwxr6dYTD16rte","FR","Female",1992,"Quebec","Completed technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple with children","Yes","Working part-time (less than 35 hours per week)",2,0,0,2,6,4,"Brown",1,2,3,5,4,20,6,20,4,50,25,15,45,15,NA,NA,NA,NA,NA,NA,NA,NA,50,30,20,20,25,40,15,"","","","","","","","","30e1cb8a-99ec-f011-8d4c-002248d5417f","Québec","French","Liberal Party of Canada","Québec solidaire","First Quebecer, second Canadian",4,5,5,5,3,"Quebec",20,0.2,0.25,6,0.06,0,20,0.2,0.25,4,0.04,0,50,0.5,0.5,0,0,0,-10,1,20,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.6666666666667,0,-3.33333333333334,0,-13.3333333333333,0,-5,0,0,1,15,0,-10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,4,0,5,0,5,0,5,0,3,0
"1409",432,"R_3SrqMyYodVd87nP","EN","Female",1986,"Nova Scotia","Completed technical, community college, CEGEP, College Classique","$30,001 to $60,000","Alone without children","Yes","A student attending school",NA,NA,NA,NA,5,5,"Brown",1,4,3,2,5,30,20,10,30,10,40,30,20,10,30,20,20,30,20,10,30,40,40,30,30,30,20,30,20,"Sometimes","","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","0b5d5504-76ed-f011-8d4c-002248d5417f","Nova Scotia","English","Conservative Party of Canada","Progressive Conservative Association of Nova Scotia","Equally Canadian and Nova Scotian",6,3,2,5,1,"East Coast",30,0.3,0.25,20,0.2,0.25,10,0.1,0,30,0.3,0.25,10,0.1,0,1,15,0,5,0,-5,0,-15,0,5,0,-5,0,-5,0,5,0,-5,0,-15,0,5,1,15,1,6.66666666666666,0,-3.33333333333334,0,-3.33333333333334,0,5,0,-5,0,5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.33,0,6,1,3,0,2,0,5,0,1,0
"1410",3343,"R_30NXlIyDhm3tUwu","EN","Male",1957,"Alberta","Completed technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple without children","Yes","Retired",NA,NA,NA,NA,6,10,"Brown",1,3,2,5,4,30,40,5,20,5,0,0,0,100,0,10,0,90,0,25,50,25,80,10,10,25,25,25,25,"","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Rarely","Sometimes","5cda73b5-99ec-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","New Democratic Party","First Canadian, second Albertan",5,6,6,5,6,"Alberta",30,0.3,0.25,40,0.4,0.5,5,0.05,0,20,0.2,0.25,5,0.05,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-15,0,-25,1,65,0,-25,0,0,1,25,0,0,1,46.6666666666667,0,-23.3333333333333,0,-23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0.33,0,0.33,0,0.66,1,0.66,1,0.66,1,5,0,6,1,6,1,5,0,6,1
"1411",455,"R_7mNipA1d0sRCogN","FR","Female",1983,"Quebec","Some secondary/ high school","$1 to $30,000","In couple with children","Yes","Working full-time (35 or more hours per week)",0,1,0,0,0,0,"Brown",2,5,4,1,3,20,20,20,20,20,0,0,0,100,40,20,30,10,20,20,35,25,35,30,35,40,20,20,20,"Sometimes","","Sometimes","Sometimes","Sometimes","Never","Never","Most of the time","c2f1c890-99ec-f011-8d4c-002248d5417f","Québec","French","Did not vote","Did not vote","Solely as Canadian",8,0,0,0,0,"Quebec",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,-25,0,-25,0,-25,1,75,1,15,0,-5,0,5,0,-15,0,-5,0,-5,1,10,0,0,0,1.66666666666666,0,-3.33333333333334,0,1.66666666666666,1,15,0,-5,0,-5,0,-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0,0,1,1,1,1,8,1,0,0,0,0,0,0,0,0
"1412",760,"R_75kxSceans5o6Yx","EN","Female",1975,"Alberta","Completed technical, community college, CEGEP, College Classique","$1 to $30,000","Other/Prefer not to answer","Yes","Not working due to illness/disability, or not looking for work",0,0,0,0,10,10,"Brown",2,3,4,5,1,30,30,20,10,10,10,40,10,40,10,10,10,70,5,5,40,50,35,40,25,20,50,10,20,"","Never","Sometimes","Most of the time","Sometimes","Never","Sometimes","Most of the time","37b20a9d-99ec-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","Did not vote","First Albertan, second Canadian",5,5,0,8,0,"Alberta",30,0.3,0.25,30,0.3,0.25,20,0.2,0.25,10,0.1,0,10,0.1,0,0,-15,0,15,0,-15,0,15,0,-15,0,-15,0,-15,1,45,0,-20,0,-20,0,15,1,25,0,1.66666666666666,1,6.66666666666666,0,-8.33333333333334,0,-5,1,25,0,-15,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.33,0,0,0,0.66,1,0,0,0.33,0,1,1,5,0,5,0,0,0,8,1,0,0
"1413",853,"R_7lryWvRdOz48KPq","FR","Male",1962,"Quebec","Completed secondary/ high school","$30,001 to $60,000","In couple without children","Yes","Working part-time (less than 35 hours per week)",NA,NA,NA,NA,5,6,"Brown",1,2,3,5,4,50,30,10,5,5,10,10,0,80,10,0,0,90,20,0,20,60,30,30,40,0,100,0,0,"","Most of the time","Rarely","Most of the time","Sometimes","Sometimes","Sometimes","Most of the time","92ba7610-76ed-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Coalition Avenir Québec","First Quebecer, second Canadian",8,5,7,6,7,"Quebec",50,0.5,0.5,30,0.3,0.25,10,0.1,0,5,0.05,0,5,0.05,0,0,-15,0,-15,0,-25,1,55,0,-15,0,-25,0,-25,1,65,0,-5,0,-25,0,-5,1,35,0,-3.33333333333334,0,-3.33333333333334,1,6.66666666666666,0,-25,1,75,0,-25,0,-25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,1,0.66,1,0,0,0.66,1,0.66,1,0.33,0,1,1,8,1,5,0,7,1,6,1,7,1
