"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"ge_pref_lpm","Increase debt","age55plus_bin",2000,-0.026,-0.081,0.028,0.342,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","alberta_bin",2000,-0.025,-0.08,0.031,0.381,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","children_bin",2000,0.001,-0.044,0.046,0.966,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","employ_fulltime_bin",2000,0.023,-0.025,0.07,0.35,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ideo_define_QC_first_bin",2000,0.093,0.006,0.179,0.037,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ideo_right_num",2000,-0.21,-0.315,-0.105,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ideo_vote_fed_left",2000,0.032,-0.078,0.143,0.566,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ideo_vote_prov_left",2000,0.05,-0.011,0.112,0.107,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","incomeHigh_bin",2000,-0.046,-0.098,0.006,0.085,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","quebec_bin",2000,-0.047,-0.144,0.049,0.338,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","region_eastcoast_bin",2000,-0.014,-0.071,0.042,0.624,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ses_french_bin",2000,0.04,-0.051,0.132,0.388,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","ses_male_bin",2000,0.011,-0.031,0.052,0.616,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","trust_inst_fed_bin",2000,0.108,0.054,0.163,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","trust_inst_prov_bin",2000,-0.034,-0.086,0.019,0.207,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","univ_educ_bin",2000,0.003,-0.038,0.043,0.886,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","vote_PCC_bin",2000,-0.099,-0.158,-0.04,0.001,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","Increase debt","vote_PLC_bin",2000,-0.022,-0.081,0.038,0.473,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","age18_34_bin",2001,-0.07,-0.131,-0.008,0.027,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","age55plus_bin",2001,-0.002,-0.057,0.053,0.954,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","alberta_bin",2001,0.044,-0.013,0.102,0.13,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","children_bin",2001,0.019,-0.026,0.065,0.405,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","employ_fulltime_bin",2001,-0.026,-0.074,0.022,0.282,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ideo_define_QC_first_bin",2001,-0.172,-0.257,-0.087,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ideo_right_num",2001,0.315,0.208,0.422,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ideo_vote_fed_left",2001,0.006,-0.107,0.12,0.916,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ideo_vote_prov_left",2001,-0.169,-0.233,-0.105,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","incomeHigh_bin",2001,0.044,-0.01,0.098,0.111,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","quebec_bin",2001,0.092,-0.007,0.192,0.069,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","region_eastcoast_bin",2001,0.033,-0.025,0.091,0.263,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ses_french_bin",2001,-0.052,-0.144,0.041,0.272,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","ses_male_bin",2001,0.045,0.003,0.087,0.038,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","trust_inst_fed_bin",2001,-0.058,-0.113,-0.002,0.042,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","trust_inst_prov_bin",2001,-0.032,-0.086,0.022,0.243,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","univ_educ_bin",2001,-0.072,-0.114,-0.031,0.001,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","vote_PCC_bin",2001,0.13,0.068,0.193,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_pref_lpm","No increase, regardless of implications for issue","vote_PLC_bin",2001,-0.052,-0.111,0.007,0.082,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","age18_34_bin",1974,0.004,-0.019,0.026,0.756,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","age55plus_bin",1974,-0.005,-0.025,0.016,0.662,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","alberta_bin",1974,-0.008,-0.028,0.012,0.415,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","children_bin",1974,-0.019,-0.035,-0.004,0.013,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","employ_fulltime_bin",1974,0.001,-0.017,0.019,0.902,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ideo_define_QC_first_bin",1974,0.015,-0.021,0.05,0.411,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ideo_right_num",1974,-0.057,-0.1,-0.015,0.008,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ideo_vote_fed_left",1974,0.004,-0.035,0.044,0.837,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ideo_vote_prov_left",1974,0.012,-0.011,0.035,0.314,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","incomeHigh_bin",1974,-0.004,-0.024,0.016,0.68,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","quebec_bin",1974,0.014,-0.032,0.06,0.547,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","region_eastcoast_bin",1974,0,-0.022,0.021,0.976,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ses_french_bin",1974,-0.018,-0.06,0.025,0.417,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","ses_male_bin",1974,0.016,0.001,0.032,0.043,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","trust_inst_fed_bin",1974,-0.003,-0.025,0.018,0.77,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","trust_inst_prov_bin",1974,0.003,-0.016,0.022,0.775,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","univ_educ_bin",1974,0.021,0.006,0.036,0.005,"**","Positive","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","vote_PCC_bin",1974,-0.003,-0.019,0.013,0.71,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Raise taxes","vote_PLC_bin",1974,0.009,-0.016,0.034,0.477,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","age18_34_bin",1974,0.022,-0.012,0.055,0.203,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","age55plus_bin",1974,-0.002,-0.032,0.028,0.904,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","alberta_bin",1974,-0.022,-0.053,0.01,0.184,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","children_bin",1974,-0.005,-0.031,0.021,0.727,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","employ_fulltime_bin",1974,0.002,-0.026,0.029,0.902,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ideo_define_QC_first_bin",1974,0.018,-0.034,0.07,0.502,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ideo_right_num",1974,-0.023,-0.083,0.036,0.445,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ideo_vote_fed_left",1974,-0.04,-0.106,0.027,0.246,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ideo_vote_prov_left",1974,0.026,-0.013,0.064,0.195,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","incomeHigh_bin",1974,0.016,-0.017,0.049,0.34,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","quebec_bin",1974,-0.001,-0.055,0.053,0.974,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","region_eastcoast_bin",1974,-0.01,-0.042,0.023,0.56,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ses_french_bin",1974,-0.008,-0.059,0.043,0.748,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","ses_male_bin",1974,-0.033,-0.056,-0.01,0.005,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","trust_inst_fed_bin",1974,-0.007,-0.034,0.02,0.606,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","trust_inst_prov_bin",1974,0.001,-0.026,0.029,0.918,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","univ_educ_bin",1974,-0.007,-0.031,0.018,0.597,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","vote_PCC_bin",1974,-0.011,-0.048,0.027,0.582,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Cut other spending","vote_PLC_bin",1974,-0.014,-0.045,0.016,0.361,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","age18_34_bin",1974,-0.004,-0.032,0.024,0.786,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","age55plus_bin",1974,-0.035,-0.06,-0.009,0.007,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","alberta_bin",1974,-0.016,-0.041,0.009,0.219,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","children_bin",1974,-0.003,-0.022,0.017,0.802,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","employ_fulltime_bin",1974,-0.011,-0.032,0.009,0.28,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ideo_define_QC_first_bin",1974,0.002,-0.041,0.046,0.913,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ideo_right_num",1974,-0.057,-0.102,-0.012,0.014,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ideo_vote_fed_left",1974,0.005,-0.047,0.057,0.851,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ideo_vote_prov_left",1974,0.029,-0.003,0.061,0.077,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","incomeHigh_bin",1974,-0.007,-0.031,0.017,0.545,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","quebec_bin",1974,-0.02,-0.07,0.029,0.416,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","region_eastcoast_bin",1974,-0.01,-0.037,0.017,0.458,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ses_french_bin",1974,0.042,-0.004,0.089,0.075,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","ses_male_bin",1974,0.006,-0.012,0.025,0.494,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","trust_inst_fed_bin",1974,0.013,-0.014,0.041,0.329,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_intense_lpm","Increase debt","trust_inst_prov_bin",1974,-0.033,-0.056,-0.01,0.004,"**","Negative","ge","Increase green economy spending, how to fund it"
